Date,ABEV3.SA,ODPV3.SA,VIVT3.SA,PETR4.SA,BBAS3.SA,BOVA11.SA
2015-03-09,18.239999771118164,9.5,40.400001525878906,8.920000076293945,10.569999694824219,47.75
2015-03-10,17.700000762939453,9.654544830322266,40.459999084472656,8.520000457763672,10.635000228881836,46.95000076293945
2015-03-11,18.139999389648438,9.745453834533691,41.09000015258789,8.739999771118164,10.805000305175781,47.52000045776367
2015-03-12,18.040000915527344,9.981818199157715,42.0,8.470000267028809,10.949999809265137,47.45000076293945
2015-03-13,18.139999389648438,10.02727222442627,42.470001220703125,8.34000015258789,10.6850004196167,47.209999084472656
2015-03-16,18.0,9.899999618530273,42.0,8.390000343322754,10.6850004196167,47.380001068115234
2015-03-17,18.170000076293945,9.763635635375977,42.150001525878906,8.859999656677246,11.225000381469727,48.91999816894531
2015-03-18,18.43000030517578,9.863636016845703,42.88999938964844,9.199999809265137,12.020000457763672,50.099998474121094
2015-03-19,18.5,9.763635635375977,41.59000015258789,8.920000076293945,11.484999656677246,49.54999923706055
2015-03-20,18.670000076293945,9.863636016845703,40.599998474121094,9.220000267028809,11.970000267028809,50.31999969482422
2015-03-23,18.84000015258789,9.881817817687988,39.75,9.329999923706055,11.979999542236328,50.43000030517578
2015-03-24,18.649999618530273,10.045454025268555,40.31999969482422,9.420000076293945,11.765000343322754,50.040000915527344
2015-03-25,18.420000076293945,10.254545211791992,40.970001220703125,9.800000190734863,11.494999885559082,50.290000915527344
2015-03-26,18.079999923706055,10.0,39.5,9.329999923706055,11.045000076293945,49.11000061035156
2015-03-27,18.280000686645508,9.654544830322266,39.06999969482422,9.359999656677246,11.079999923706055,48.65999984741211
2015-03-30,18.649999618530273,9.890909194946289,39.709999084472656,9.710000038146973,11.40999984741211,49.81999969482422
2015-03-31,18.479999542236328,9.909090042114258,40.72999954223633,9.65999984741211,11.454999923706055,49.5
2015-04-01,18.950000762939453,10.045454025268555,40.4900016784668,10.260000228881836,11.885000228881836,50.79999923706055
2015-04-02,18.850000381469727,10.081817626953125,40.689998626708984,10.6899995803833,12.300000190734863,51.5
2015-04-06,19.239999771118164,10.363636016845703,40.0,10.710000038146973,12.739999771118164,52.099998474121094
2015-04-07,19.440000534057617,10.190909385681152,38.7599983215332,10.920000076293945,12.34000015258789,52.20000076293945
2015-04-08,19.43000030517578,9.863636016845703,39.0099983215332,10.569999694824219,12.175000190734863,52.220001220703125
2015-04-09,19.329999923706055,9.845454216003418,39.5,11.579999923706055,11.729999542236328,52.27000045776367
2015-04-10,19.520000457763672,9.727272033691406,39.25,11.8100004196167,12.149999618530273,52.650001525878906
2015-04-13,19.40999984741211,9.545454025268555,39.20000076293945,12.270000457763672,12.125,52.61000061035156
2015-04-14,19.1200008392334,9.836362838745117,38.400001525878906,12.460000038146973,12.03499984741211,52.529998779296875
2015-04-15,19.139999389648438,9.781818389892578,38.5,13.34000015258789,12.515000343322754,53.25
2015-04-16,19.100000381469727,9.645454406738281,39.0,12.979999542236328,12.895000457763672,53.029998779296875
2015-04-17,19.06999969482422,9.727272033691406,38.75,12.949999809265137,12.274999618530273,52.45000076293945
2015-04-20,18.889999389648438,9.554545402526855,39.529998779296875,13.069999694824219,12.21500015258789,52.2400016784668
2015-04-22,18.959999084472656,9.654544830322266,40.5,13.0,12.710000038146973,53.029998779296875
2015-04-23,18.860000610351562,9.827272415161133,41.0,12.869999885559082,13.145000457763672,54.040000915527344
2015-04-24,18.93000030517578,9.772727012634277,40.689998626708984,13.220000267028809,13.595000267028809,54.97999954223633
2015-04-27,18.799999237060547,9.909090042114258,40.75,12.520000457763672,13.199999809265137,53.959999084472656
2015-04-28,18.899999618530273,9.772727012634277,41.9900016784668,12.770000457763672,13.25,54.20000076293945
2015-04-29,18.850000381469727,9.581817626953125,41.400001525878906,12.819999694824219,13.0,53.68000030517578
2015-04-30,18.950000762939453,9.554545402526855,42.0,13.0600004196167,13.3100004196167,54.619998931884766
2015-05-04,19.34000015258789,9.9909086227417,41.7400016784668,13.789999961853027,13.220000267028809,55.83000183105469
2015-05-05,19.56999969482422,10.145454406738281,40.599998474121094,14.430000305175781,13.585000038146973,56.41999816894531
2015-05-06,19.84000015258789,10.036362648010254,40.38999938964844,13.789999961853027,13.555000305175781,55.43000030517578
2015-05-07,19.510000228881836,10.13636302947998,40.20000076293945,13.65999984741211,13.930000305175781,55.31999969482422
2015-05-08,19.8799991607666,10.245453834533691,39.90999984741211,13.510000228881836,14.0,55.5
2015-05-11,19.729999542236328,10.0,39.65999984741211,13.770000457763672,14.029999732971191,55.52000045776367
2015-05-12,19.440000534057617,10.045454025268555,39.04999923706055,13.729999542236328,13.755000114440918,55.18000030517578
2015-05-13,19.5,10.02727222442627,39.88999938964844,13.979999542236328,13.5,54.77000045776367
2015-05-14,19.399999618530273,10.181818008422852,41.0,13.899999618530273,12.979999542236328,55.06999969482422
2015-05-15,19.670000076293945,10.318181037902832,40.0,14.039999961853027,13.109999656677246,55.59000015258789
2015-05-18,19.280000686645508,10.399999618530273,39.79999923706055,13.699999809265137,13.020000457763672,54.4900016784668
2015-05-19,19.239999771118164,10.409090042114258,39.650001525878906,12.890000343322754,12.635000228881836,53.93000030517578
2015-05-20,18.479999542236328,10.454545021057129,38.810001373291016,12.84000015258789,12.515000343322754,53.34000015258789
2015-05-21,18.84000015258789,10.363636016845703,38.099998474121094,13.479999542236328,12.3149995803833,53.54999923706055
2015-05-22,18.75,10.409090042114258,38.0,13.069999694824219,11.675000190734863,52.93000030517578
2015-05-25,18.899999618530273,10.399999618530273,37.40999984741211,12.829999923706055,12.100000381469727,53.0
2015-05-26,18.530000686645508,10.454545021057129,35.900001525878906,12.390000343322754,11.774999618530273,52.2400016784668
2015-05-27,18.5,10.318181037902832,37.349998474121094,12.539999961853027,11.970000267028809,52.650001525878906
2015-05-28,18.479999542236328,10.363636016845703,37.4900016784668,12.649999618530273,11.699999809265137,52.38999938964844
2015-05-29,18.530000686645508,10.154544830322266,38.20000076293945,12.329999923706055,11.369999885559082,51.349998474121094
2015-06-01,18.600000381469727,10.409090042114258,37.959999084472656,12.359999656677246,11.4399995803833,51.459999084472656
2015-06-02,18.549999237060547,10.399999618530273,37.400001525878906,12.880000114440918,11.725000381469727,52.619998931884766
2015-06-03,18.420000076293945,10.363636016845703,37.599998474121094,12.789999961853027,11.300000190734863,52.040000915527344
2015-06-05,18.700000762939453,10.436363220214844,37.0,12.569999694824219,11.164999961853027,51.369998931884766
2015-06-08,18.459999084472656,10.281818389892578,36.0,12.569999694824219,11.114999771118164,51.25
2015-06-09,18.530000686645508,10.272727012634277,35.75,13.0,11.260000228881836,51.349998474121094
2015-06-10,18.760000228881836,10.227272033691406,36.439998626708984,13.079999923706055,11.604999542236328,52.349998474121094
2015-06-11,18.670000076293945,10.318181037902832,36.20000076293945,13.100000381469727,11.53499984741211,52.08000183105469
2015-06-12,18.739999771118164,10.181818008422852,36.29999923706055,13.020000457763672,11.25,51.72999954223633
2015-06-15,18.299999237060547,10.145454406738281,35.400001525878906,13.010000228881836,11.229999542236328,51.630001068115234
2015-06-16,18.729999542236328,10.13636302947998,35.20000076293945,13.380000114440918,11.604999542236328,52.18000030517578
2015-06-17,18.65999984741211,9.972726821899414,35.900001525878906,13.140000343322754,11.274999618530273,51.63999938964844
2015-06-18,18.670000076293945,9.954545021057129,35.75,13.449999809265137,11.640000343322754,52.61000061035156
2015-06-19,18.8700008392334,9.827272415161133,36.72999954223633,13.149999618530273,11.5600004196167,52.220001220703125
2015-06-22,18.950000762939453,10.090909004211426,35.630001068115234,13.170000076293945,11.779999732971191,52.29999923706055
2015-06-23,18.90999984741211,9.918181419372559,36.060001373291016,12.970000267028809,11.710000038146973,52.2599983215332
2015-06-24,18.899999618530273,9.9909086227417,36.310001373291016,13.220000267028809,11.9399995803833,52.25
2015-06-25,18.920000076293945,10.0,37.040000915527344,12.600000381469727,11.789999961853027,51.65999984741211
2015-06-26,19.139999389648438,9.909090042114258,37.54999923706055,13.210000038146973,12.25,52.380001068115234
2015-06-29,18.959999084472656,9.872727394104004,37.2599983215332,12.850000381469727,11.899999618530273,51.5099983215332
2015-06-30,18.989999771118164,9.872727394104004,37.0,12.6899995803833,12.140000343322754,51.459999084472656
2015-07-01,19.1299991607666,10.045454025268555,36.650001525878906,12.15999984741211,11.984999656677246,51.2400016784668
2015-07-02,19.040000915527344,10.181818008422852,37.54999923706055,12.350000381469727,11.949999809265137,51.52000045776367
2015-07-03,19.149999618530273,10.07272720336914,37.54999923706055,11.760000228881836,11.835000038146973,50.88999938964844
2015-07-06,19.219999313354492,10.163636207580566,37.5099983215332,11.510000228881836,11.925000190734863,50.650001525878906
2015-07-07,19.309999465942383,10.272727012634277,37.27000045776367,11.770000457763672,11.710000038146973,50.72999954223633
2015-07-08,19.100000381469727,10.13636302947998,36.459999084472656,11.460000038146973,11.579999923706055,50.220001220703125
2015-07-10,19.43000030517578,10.090909004211426,35.970001220703125,11.8100004196167,11.880000114440918,51.0
2015-07-13,19.540000915527344,10.07272720336914,36.5,11.789999961853027,11.949999809265137,51.5
2015-07-14,19.649999618530273,10.081817626953125,36.20000076293945,11.989999771118164,11.96500015258789,51.70000076293945
2015-07-15,19.75,10.0,36.310001373291016,11.779999732971191,11.96500015258789,51.36000061035156
2015-07-16,19.729999542236328,10.07272720336914,36.880001068115234,11.989999771118164,11.574999809265137,51.52000045776367
2015-07-17,19.700000762939453,10.0,36.0,11.40999984741211,11.300000190734863,50.7599983215332
2015-07-20,19.739999771118164,9.972726821899414,35.79999923706055,10.789999961853027,11.015000343322754,50.11000061035156
2015-07-21,19.6200008392334,10.018180847167969,35.349998474121094,10.729999542236328,11.0,49.93000030517578
2015-07-22,19.530000686645508,9.863636016845703,35.849998474121094,10.359999656677246,10.470000267028809,49.36000061035156
2015-07-23,19.190000534057617,9.554545402526855,34.959999084472656,10.119999885559082,10.305000305175781,48.2400016784668
2015-07-24,18.959999084472656,9.654544830322266,34.5099983215332,10.029999732971191,10.204999923706055,47.779998779296875
2015-07-27,18.68000030517578,9.590909004211426,34.0,9.5,10.515000343322754,47.349998474121094
2015-07-28,18.790000915527344,9.790908813476562,34.68000030517578,10.020000457763672,10.5,48.18000030517578
2015-07-29,18.610000610351562,9.827272415161133,37.29999923706055,10.699999809265137,10.96500015258789,48.7400016784668
2015-07-30,18.889999389648438,9.772727012634277,38.0,10.420000076293945,10.774999618530273,48.43000030517578
2015-07-31,19.469999313354492,10.109089851379395,38.66999816894531,10.489999771118164,11.024999618530273,49.369998931884766
2015-08-03,19.600000381469727,10.13636302947998,37.25,10.029999732971191,11.119999885559082,48.689998626708984
2015-08-04,19.729999542236328,10.354544639587402,36.0099983215332,10.15999984741211,10.725000381469727,48.59000015258789
2015-08-05,19.950000762939453,10.272727012634277,37.02000045776367,10.010000228881836,10.850000381469727,48.779998779296875
2015-08-06,19.8799991607666,9.727272033691406,37.5,10.34000015258789,10.550000190734863,48.540000915527344
2015-08-07,19.3799991607666,9.618181228637695,35.95000076293945,9.6899995803833,10.239999771118164,47.04999923706055
2015-08-10,19.540000915527344,9.899999618530273,37.56999969482422,9.989999771118164,10.510000228881836,47.880001068115234
2015-08-11,19.729999542236328,9.5,36.599998474121094,9.979999542236328,10.640000343322754,48.150001525878906
2015-08-12,18.899999618530273,9.399999618530273,34.75,9.819999694824219,10.170000076293945,46.939998626708984
2015-08-13,18.65999984741211,9.372727394104004,34.540000915527344,9.5,9.725000381469727,46.5099983215332
2015-08-14,18.559999465942383,9.199999809265137,34.29999923706055,9.300000190734863,9.649999618530273,46.099998474121094
2015-08-17,18.59000015258789,9.363636016845703,34.310001373291016,9.149999618530273,9.489999771118164,45.869998931884766
2015-08-18,18.68000030517578,9.409090042114258,34.900001525878906,8.989999771118164,9.8100004196167,46.040000915527344
2015-08-19,18.1200008392334,9.354544639587402,34.369998931884766,8.739999771118164,9.204999923706055,45.150001525878906
2015-08-20,18.479999542236328,9.090909004211426,33.5,8.6899995803833,9.300000190734863,45.16999816894531
2015-08-21,18.059999465942383,8.863636016845703,33.06999969482422,8.300000190734863,9.279999732971191,44.29999923706055
2015-08-24,18.079999923706055,8.5,32.65999984741211,7.889999866485596,8.96500015258789,42.900001525878906
2015-08-25,18.309999465942383,8.736363410949707,33.0,7.849999904632568,8.850000381469727,43.060001373291016
2015-08-26,18.860000610351562,8.909090042114258,34.0,8.130000114440918,9.28499984741211,44.65999984741211
2015-08-27,19.059999465942383,9.045454025268555,34.09000015258789,8.920000076293945,9.614999771118164,46.29999923706055
2015-08-28,19.239999771118164,8.909090042114258,34.380001068115234,9.020000457763672,9.390000343322754,45.79999923706055
2015-08-31,19.09000015258789,8.890909194946289,34.5,9.1899995803833,8.914999961853027,45.34000015258789
2015-09-01,18.709999084472656,8.772727012634277,33.25,8.59000015258789,8.6850004196167,44.16999816894531
2015-09-02,19.139999389648438,8.690909385681152,34.20000076293945,8.819999694824219,8.699999809265137,45.09000015258789
2015-09-03,19.6299991607666,8.63636302947998,34.20000076293945,8.760000228881836,8.914999961853027,45.81999969482422
2015-09-04,19.850000381469727,8.754545211791992,33.95000076293945,8.510000228881836,8.520000457763672,45.099998474121094
2015-09-08,19.610000610351562,8.772727012634277,33.22999954223633,8.640000343322754,8.550000190734863,45.34000015258789
2015-09-09,19.209999084472656,8.863636016845703,33.91999816894531,8.390000343322754,8.574999809265137,45.25
2015-09-10,19.170000076293945,8.772727012634277,34.0,7.96999979019165,8.425000190734863,45.130001068115234
2015-09-11,18.860000610351562,8.681818008422852,33.5,7.659999847412109,8.199999809265137,44.880001068115234
2015-09-14,18.860000610351562,8.790908813476562,34.150001525878906,7.71999979019165,8.539999961853027,46.099998474121094
2015-09-15,19.059999465942383,8.772727012634277,34.279998779296875,7.650000095367432,8.850000381469727,45.900001525878906
2015-09-16,19.450000762939453,9.018180847167969,34.599998474121094,8.140000343322754,8.9350004196167,47.09000015258789
2015-09-17,19.489999771118164,9.090909004211426,34.38999938964844,7.860000133514404,8.914999961853027,47.119998931884766
2015-09-18,19.469999313354492,8.918181419372559,34.66999816894531,7.599999904632568,8.414999961853027,45.790000915527344
2015-09-21,19.329999923706055,8.818181037902832,33.349998474121094,7.300000190734863,8.145000457763672,45.209999084472656
2015-09-22,19.399999618530273,8.727272033691406,32.29999923706055,6.96999979019165,8.140000343322754,44.939998626708984
2015-09-23,19.170000076293945,8.772727012634277,31.3700008392334,6.820000171661377,7.849999904632568,43.88999938964844
2015-09-24,19.1200008392334,8.481818199157715,30.510000228881836,6.960000038146973,7.864999771118164,44.0
2015-09-28,19.280000686645508,8.754545211791992,30.59000015258789,6.440000057220459,7.244999885559082,42.75
2015-09-29,19.360000610351562,8.781818389892578,30.540000915527344,6.590000152587891,7.164999961853027,42.95000076293945
2015-09-30,19.420000076293945,8.681818008422852,30.899999618530273,7.239999771118164,7.599999904632568,43.43000030517578
2015-10-01,19.700000762939453,8.827272415161133,31.149999618530273,7.019999980926514,7.454999923706055,44.029998779296875
2015-10-02,20.059999465942383,8.954545021057129,31.020000457763672,7.769999980926514,7.960000038146973,45.459999084472656
2015-10-05,20.350000381469727,9.154544830322266,32.0,7.820000171661377,8.079999923706055,46.130001068115234
2015-10-06,19.889999389648438,9.009090423583984,31.799999237060547,8.1899995803833,8.265000343322754,46.189998626708984
2015-10-07,20.0,9.036362648010254,32.47999954223633,8.470000267028809,8.96500015258789,47.5
2015-10-08,19.68000030517578,9.209090232849121,32.970001220703125,8.75,8.835000038146973,47.59000015258789
2015-10-09,19.790000915527344,9.190909385681152,33.20000076293945,8.800000190734863,9.255000114440918,47.790000915527344
2015-10-13,18.700000762939453,9.009090423583984,31.649999618530273,8.130000114440918,8.484999656677246,45.93000030517578
2015-10-14,18.399999618530273,9.090909004211426,31.0,7.960000038146973,8.404999732971191,45.29999923706055
2015-10-15,19.110000610351562,9.118181228637695,31.489999771118164,8.0,8.28499984741211,45.790000915527344
2015-10-16,19.290000915527344,9.181818008422852,30.420000076293945,7.949999809265137,8.140000343322754,45.849998474121094
2015-10-19,19.469999313354492,9.045454025268555,30.420000076293945,7.949999809265137,8.5,46.0
2015-10-20,19.579999923706055,9.0,31.049999237060547,8.050000190734863,8.225000381469727,45.54999923706055
2015-10-21,19.700000762939453,9.02727222442627,31.0,7.75,8.324999809265137,45.560001373291016
2015-10-22,19.65999984741211,8.936363220214844,32.0,8.020000457763672,8.449999809265137,46.29999923706055
2015-10-23,19.770000457763672,9.090909004211426,31.600000381469727,7.989999771118164,8.335000038146973,45.959999084472656
2015-10-26,19.68000030517578,9.109089851379395,33.099998474121094,7.849999904632568,8.170000076293945,45.779998779296875
2015-10-27,19.809999465942383,9.100000381469727,32.900001525878906,7.599999904632568,8.279999732971191,45.54999923706055
2015-10-28,19.639999389648438,9.13636302947998,32.150001525878906,7.949999809265137,8.140000343322754,45.34000015258789
2015-10-29,19.0,9.06363582611084,32.599998474121094,7.610000133514404,7.75,44.18000030517578
2015-10-30,19.09000015258789,8.981818199157715,33.75,7.710000038146973,7.985000133514404,44.400001525878906
2015-11-03,19.600000381469727,9.318181037902832,35.0,8.479999542236328,8.6899995803833,46.630001068115234
2015-11-04,19.600000381469727,9.181818008422852,34.849998474121094,8.079999923706055,8.725000381469727,46.18000030517578
2015-11-05,19.459999084472656,9.336362838745117,33.5,8.109999656677246,9.149999618530273,46.45000076293945
2015-11-06,18.969999313354492,9.63636302947998,33.77000045776367,7.820000171661377,8.699999809265137,45.529998779296875
2015-11-09,18.700000762939453,9.227272033691406,33.209999084472656,7.909999847412109,8.579999923706055,44.7599983215332
2015-11-10,18.649999618530273,9.272727012634277,32.900001525878906,7.610000133514404,8.5649995803833,44.93000030517578
2015-11-11,19.059999465942383,9.199999809265137,34.40999984741211,7.71999979019165,8.630000114440918,45.779998779296875
2015-11-12,18.889999389648438,9.318181037902832,34.40999984741211,7.579999923706055,8.604999542236328,45.33000183105469
2015-11-13,19.100000381469727,9.245453834533691,34.40999984741211,7.269999980926514,8.53499984741211,45.220001220703125
2015-11-16,19.049999237060547,9.454545021057129,33.66999816894531,7.699999809265137,8.649999618530273,45.439998626708984
2015-11-17,19.1200008392334,9.545454025268555,33.52000045776367,7.760000228881836,8.805000305175781,45.88999938964844
2015-11-18,19.170000076293945,9.409090042114258,33.52000045776367,7.820000171661377,8.869999885559082,46.08000183105469
2015-11-19,19.350000381469727,9.254545211791992,33.84000015258789,7.840000152587891,9.364999771118164,46.70000076293945
2015-11-23,19.059999465942383,9.5,33.40999984741211,8.079999923706055,9.28499984741211,46.459999084472656
2015-11-24,18.940000534057617,9.418181419372559,33.400001525878906,8.5,9.300000190734863,46.790000915527344
2015-11-25,18.600000381469727,9.227272033691406,32.95000076293945,7.900000095367432,8.699999809265137,45.40999984741211
2015-11-26,18.809999465942383,9.181818008422852,32.400001525878906,7.920000076293945,8.925000190734863,45.650001525878906
2015-11-27,18.56999969482422,9.272727012634277,32.2400016784668,7.599999904632568,8.645000457763672,44.59000015258789
2015-11-30,18.639999389648438,9.045454025268555,32.2599983215332,7.670000076293945,8.145000457763672,43.70000076293945
2015-12-01,18.729999542236328,9.018180847167969,31.899999618530273,7.489999771118164,8.145000457763672,43.529998779296875
2015-12-02,18.440000534057617,9.054545402526855,32.0,7.519999980926514,8.210000038146973,43.459999084472656
2015-12-03,18.75,9.381817817687988,32.0,7.980000019073486,8.899999618530273,44.970001220703125
2015-12-04,18.540000915527344,9.454545021057129,31.5,7.519999980926514,8.65999984741211,44.099998474121094
2015-12-07,18.600000381469727,9.290908813476562,31.399999618530273,7.190000057220459,8.625,43.95000076293945
2015-12-08,18.139999389648438,9.327272415161133,31.25,7.130000114440918,8.539999961853027,43.04999923706055
2015-12-09,18.479999542236328,9.372727394104004,31.5,7.650000095367432,9.399999618530273,44.650001525878906
2015-12-10,18.299999237060547,9.272727012634277,32.4900016784668,7.449999809265137,9.0,44.31999969482422
2015-12-11,18.280000686645508,9.263635635375977,32.2400016784668,7.25,8.824999809265137,43.91999816894531
2015-12-14,18.049999237060547,8.954545021057129,32.25,7.210000038146973,8.319999694824219,43.43000030517578
2015-12-15,17.850000381469727,8.96363639831543,32.56999969482422,7.420000076293945,8.380000114440918,43.5
2015-12-16,18.139999389648438,8.909090042114258,33.599998474121094,7.289999961853027,8.25,43.7400016784668
2015-12-17,18.149999618530273,9.018180847167969,32.88999938964844,7.199999809265137,8.194999694824219,43.7400016784668
2015-12-18,17.799999237060547,8.863636016845703,31.25,7.019999980926514,7.974999904632568,42.58000183105469
2015-12-21,18.0,8.63636302947998,31.200000762939453,6.639999866485596,7.454999923706055,41.95000076293945
2015-12-22,17.950000762939453,8.699999809265137,31.3799991607666,6.789999961853027,7.5,42.22999954223633
2015-12-23,18.200000762939453,8.718180656433105,32.400001525878906,6.929999828338623,7.425000190734863,42.75
2015-12-28,18.139999389648438,8.709090232849121,30.799999237060547,6.699999809265137,7.489999771118164,42.5
2015-12-29,18.200000762939453,8.645454406738281,31.149999618530273,6.690000057220459,7.400000095367432,42.41999816894531
2015-12-30,17.850000381469727,8.590909004211426,33.9900016784668,6.699999809265137,7.369999885559082,42.130001068115234
2016-01-04,17.209999084472656,8.190909385681152,30.350000381469727,6.869999885559082,7.119999885559082,41.099998474121094
2016-01-05,17.479999542236328,8.536362648010254,30.399999618530273,6.679999828338623,7.144999980926514,41.18000030517578
2016-01-06,17.309999465942383,8.63636302947998,30.450000762939453,6.400000095367432,7.144999980926514,40.5
2016-01-07,16.850000381469727,8.399999618530273,30.440000534057617,6.260000228881836,6.974999904632568,39.470001220703125
2016-01-08,17.06999969482422,8.436363220214844,28.979999542236328,6.269999980926514,6.974999904632568,39.34000015258789
2016-01-11,16.799999237060547,8.454545021057129,29.299999237060547,6.090000152587891,6.775000095367432,38.720001220703125
2016-01-12,16.979999542236328,8.345454216003418,29.399999618530273,5.53000020980835,6.539999961853027,38.380001068115234
2016-01-13,16.829999923706055,8.272727012634277,29.25,5.269999980926514,6.420000076293945,37.75
2016-01-14,16.850000381469727,8.363636016845703,29.889999389648438,5.690000057220459,6.78000020980835,38.27000045776367
2016-01-15,16.59000015258789,8.363636016845703,29.100000381469727,5.170000076293945,6.519999980926514,37.47999954223633
2016-01-18,16.239999771118164,8.190909385681152,29.0,4.800000190734863,6.480000019073486,36.75
2016-01-19,16.75,8.272727012634277,29.700000762939453,4.659999847412109,6.420000076293945,36.849998474121094
2016-01-20,16.540000915527344,8.181818008422852,29.489999771118164,4.429999828338623,6.360000133514404,36.5
2016-01-21,16.31999969482422,8.372727394104004,29.5,4.5,6.355000019073486,36.599998474121094
2016-01-22,16.850000381469727,8.427271842956543,30.399999618530273,4.409999847412109,6.5,36.86000061035156
2016-01-26,16.84000015258789,8.409090042114258,29.6299991607666,4.199999809265137,6.445000171661377,36.45000076293945
2016-01-27,17.81999969482422,8.581817626953125,30.5,4.570000171661377,6.349999904632568,37.47999954223633
